ENS_ID,Gene_name,Chromosome
ENSG00000235387,SPAAR,9
ENSG00000287986,ENSG00000287986,9
ENSG00000304867,ENSG00000304867,9
ENSG00000290538,ENSG00000290538,9
ENSG00000225639,PGAM1P2,9
ENSG00000278889,OR2S2,9
ENSG00000213866,YBX1P10,9
ENSG00000179443,OR13C6P,9
ENSG00000243641,OR13C7,9
ENSG00000228307,OR2S1P,9
ENSG00000236110,OR2AM1P,9
ENSG00000122707,RECK,9
ENSG00000276730,ENSG00000276730,9
ENSG00000298190,ENSG00000298190,9
ENSG00000122694,GLIPR2,9
ENSG00000295960,ENSG00000295960,9
ENSG00000185972,CCIN,9
ENSG00000294585,ENSG00000294585,9
ENSG00000122705,CLTA,9
ENSG00000159921,GNE,9
ENSG00000299227,ENSG00000299227,9
ENSG00000222760,RNU4-53P,9
ENSG00000215283,HMGB3P24,9
ENSG00000137075,RNF38,9
ENSG00000308542,ENSG00000308542,9
ENSG00000165304,MELK,9
ENSG00000308598,ENSG00000308598,9
ENSG00000288571,ENSG00000288571,9
ENSG00000304350,ENSG00000304350,9
ENSG00000287514,LOC105376030,9
ENSG00000266255,MIR4475,9
ENSG00000196092,PAX5,9
ENSG00000264922,MIR4540,9
ENSG00000265368,MIR4476,9
ENSG00000250850,ENSG00000250850,9
ENSG00000305240,ENSG00000305240,9
ENSG00000281649,EBLN3P,9
ENSG00000306278,ENSG00000306278,9
ENSG00000125385,RPL32P21,9
ENSG00000232920,LINC01400,9
ENSG00000233242,LOC105376034,9
ENSG00000147905,ZCCHC7,9
ENSG00000200502,Y_RNA,9
ENSG00000228292,ENSG00000228292,9
ENSG00000206784,Y_RNA,9
ENSG00000252723,RNU6-677P,9
ENSG00000299969,ENSG00000299969,9
ENSG00000224648,LINC01627,9
ENSG00000301183,ENSG00000301183,9
ENSG00000294170,ENSG00000294170,9
ENSG00000137106,GRHPR,9
ENSG00000236156,CHCHD4P3,9
ENSG00000168795,ZBTB5,9
ENSG00000294023,ENSG00000294023,9
ENSG00000187988,KCTD9P3,9
ENSG00000137054,POLR1E,9
ENSG00000230188,RPL21P83,9
ENSG00000234160,ENSG00000234160,9
ENSG00000147912,FBXO10,9
ENSG00000256966,ENSG00000256966,9
ENSG00000175768,TOMM5,9
ENSG00000255872,ENSG00000255872,9
ENSG00000306923,ENSG00000306923,9
ENSG00000233111,RAB1C,9
ENSG00000070601,FRMPD1,9
ENSG00000201287,RN7SKP171,9
ENSG00000165275,TRMT10B,9
ENSG00000107371,EXOSC3,9
ENSG00000289295,ENSG00000289295,9
ENSG00000122741,DCAF10,9
ENSG00000232454,ENSG00000232454,9
ENSG00000226055,PAICSP1,9
ENSG00000122696,SLC25A51,9
ENSG00000213839,TMX2P1,9
ENSG00000304289,ENSG00000304289,9
ENSG00000107338,SHB,9
ENSG00000251745,RNU7-124P,9
ENSG00000296098,ENSG00000296098,9
ENSG00000295133,ENSG00000295133,9
ENSG00000296661,ENSG00000296661,9
ENSG00000200026,U8,9
ENSG00000302636,ENSG00000302636,9
ENSG00000302657,ENSG00000302657,9
ENSG00000310408,ENSG00000310408,9
ENSG00000223716,ENSG00000223716,9
ENSG00000297611,ENSG00000297611,9
ENSG00000137124,ALDH1B1,9
ENSG00000137142,IGFBPL1,9
ENSG00000291061,ENSG00000291061,9
ENSG00000225254,ARMC8P1,9
ENSG00000283162,ENSG00000283162,9
ENSG00000215165,TCEA1P3,9
ENSG00000229511,GAS2L1P1,9
ENSG00000237487,VN1R48P,9
ENSG00000243085,ENSG00000243085,9
ENSG00000176007,FAM220BP,9
ENSG00000180071,ANKRD18A,9
ENSG00000273036,CYP4F33P,9
ENSG00000290907,ENSG00000290907,9
ENSG00000225345,SNX18P3,9
ENSG00000204860,FAM201A,9
ENSG00000300523,ENSG00000300523,9
ENSG00000237557,YWHABP1,9
ENSG00000284612,ENSG00000284612,9
ENSG00000252725,RNU6-765P,9
ENSG00000305767,ENSG00000305767,9
ENSG00000283329,FAM240B,9
ENSG00000308694,ENSG00000308694,9
ENSG00000228467,ENSG00000228467,9
ENSG00000297230,ENSG00000297230,9
ENSG00000287838,LOC124902157,9
ENSG00000234680,VN2R3P,9
ENSG00000296112,ENSG00000296112,9
ENSG00000106714,CNTNAP3,9
ENSG00000226625,RBM17P1,9
ENSG00000271454,ENSG00000271454,9
ENSG00000243695,ENSG00000243695,9
ENSG00000278825,RN7SL640P,9
ENSG00000301418,ENSG00000301418,9
ENSG00000204849,SPATA31A1,9
ENSG00000303478,ENSG00000303478,9
ENSG00000293163,ENSG00000293163,9
ENSG00000277024,ENSG00000277024,9
ENSG00000215112,FAM74A1,9
ENSG00000224038,ENSG00000224038,9
ENSG00000308285,ENSG00000308285,9
ENSG00000290717,ZNF658B,9
ENSG00000198416,ZNF658B,9
ENSG00000229707,SKP1P3,9
ENSG00000269692,FKBP4P2,9
ENSG00000273994,SDR42E1P1,9
ENSG00000234720,ATP5F1AP8,9
ENSG00000308535,ENSG00000308535,9
ENSG00000298995,ENSG00000298995,9
ENSG00000278175,GLIDR,9
ENSG00000309185,ENSG00000309185,9
ENSG00000226108,RAB28P1,9
ENSG00000232239,RBPJP5,9
ENSG00000229273,ENSG00000229273,9
ENSG00000291181,FGF7P3,9
ENSG00000204837,FGF7P3,9
ENSG00000305205,FAM88D,9
ENSG00000277774,RN7SL763P,9
ENSG00000252724,SNORA70,9
ENSG00000232798,ENSG00000232798,9
ENSG00000284116,LOC124902167,9
ENSG00000184961,RPL7AP49,9
ENSG00000237846,ENSG00000237846,9
ENSG00000296560,ENSG00000296560,9
ENSG00000230804,CDRT15P14,9
ENSG00000228136,ENSG00000228136,9
ENSG00000236966,ENSG00000236966,9
ENSG00000283211,ENSG00000283211,9
ENSG00000283246,MEP1AP1,9
ENSG00000295872,ENSG00000295872,9
ENSG00000295649,ENSG00000295649,9
ENSG00000290718,FAM95B1,9
ENSG00000183148,ANKRD20A2P,9
ENSG00000212441,RNU6-1269P,9
ENSG00000234812,ENSG00000234812,9
ENSG00000231390,SNX18P8,9
ENSG00000223839,FAM95B1,9
ENSG00000224681,ENSG00000224681,9
ENSG00000227069,CNN2P2,9
ENSG00000289843,BMS1P14,9
ENSG00000232433,GXYLT1P3,9
ENSG00000274157,ENSG00000274157,9
ENSG00000305164,ENSG00000305164,9
ENSG00000278122,AQP7P5,9
ENSG00000290546,ENSG00000290546,9
ENSG00000184906,ENSG00000184906,9
ENSG00000276500,BMS1P14,9
ENSG00000276266,ENSG00000276266,9
ENSG00000225380,IGKV1OR9-2,9
ENSG00000297188,ENSG00000297188,9
ENSG00000307235,ENSG00000307235,9
ENSG00000276963,ENSG00000276963,9
ENSG00000278331,RNU6-156P,9
ENSG00000275390,ENSG00000275390,9
ENSG00000276868,ENSG00000276868,9
ENSG00000290923,PGM5P2,9
ENSG00000275377,MIR1299,9
ENSG00000297682,ENSG00000297682,9
ENSG00000291075,FRG1HP,9
ENSG00000276291,FRG1HP,9
ENSG00000277778,PGM5P2,9
ENSG00000297711,ENSG00000297711,9
ENSG00000276462,LINC03025,9
ENSG00000308937,ENSG00000308937,9
ENSG00000273514,FOXD4L6,9
ENSG00000215126,ZNG1F,9
ENSG00000308900,ENSG00000308900,9
ENSG00000276029,MIR4477A,9
ENSG00000277049,RNA5SP530,9
ENSG00000279561,LOC100132249,9
ENSG00000300139,ENSG00000300139,9
ENSG00000275450,AL845472.1,9
ENSG00000278647,CDK2AP2P1,9
ENSG00000302144,ENSG00000302144,9
ENSG00000274680,MYO5BP1,9
ENSG00000276502,ENSG00000276502,9
ENSG00000290848,ENSG00000290848,9
ENSG00000276832,CDRT15P6,9
ENSG00000288891,LOC107984035,9
ENSG00000275160,RPL7AP45,9
ENSG00000307082,ENSG00000307082,9
ENSG00000277340,ENSG00000277340,9
ENSG00000276094,SNORA70,9
ENSG00000276562,RN7SL565P,9
ENSG00000275297,ENSG00000275297,9
ENSG00000288225,ENSG00000288225,9
ENSG00000278077,ENSG00000278077,9
ENSG00000297591,ENSG00000297591,9
ENSG00000276412,ENSG00000276412,9
ENSG00000278054,ENSG00000278054,9
ENSG00000297621,ENSG00000297621,9
ENSG00000275239,FAM242F,9
ENSG00000278028,Y_RNA,9
ENSG00000297603,ENSG00000297603,9
ENSG00000274688,ENSG00000274688,9
ENSG00000278001,ENSG00000278001,9
ENSG00000154529,CNTNAP3B,9
ENSG00000297510,ENSG00000297510,9
ENSG00000237207,RBM17P3,9
ENSG00000297472,ENSG00000297472,9
ENSG00000270909,ENSG00000270909,9
ENSG00000273717,RN7SL343P,9
ENSG00000297458,ENSG00000297458,9
ENSG00000185775,SPATA31A6,9
ENSG00000239986,ENSG00000239986,9
ENSG00000277260,FAM74A7,9
ENSG00000309297,ENSG00000309297,9
ENSG00000276277,ENSG00000276277,9
ENSG00000275649,ENSG00000275649,9
ENSG00000298897,ENSG00000298897,9
ENSG00000268234,FKBP4P6,9
ENSG00000277213,SDR42E1P2,9
ENSG00000234861,ATP5F1AP1,9
ENSG00000300025,ENSG00000300025,9
ENSG00000304486,ENSG00000304486,9
ENSG00000237357,FAM88E,9
ENSG00000304756,ENSG00000304756,9
ENSG00000227353,RAB28P3,9
ENSG00000227924,RBPJP6,9
ENSG00000212952,ENSG00000212952,9
ENSG00000304729,ENSG00000304729,9
ENSG00000229311,LOC101927827,9
ENSG00000204816,FGF7P5,9
ENSG00000230245,ENSG00000230245,9
ENSG00000302324,ENSG00000302324,9
ENSG00000216829,FGF7P4,9
ENSG00000233424,ENSG00000233424,9
ENSG00000291170,ENSG00000291170,9
ENSG00000287276,CNTNAP3P7,9
ENSG00000204818,ADGRF5P2,9
ENSG00000224537,MEP1AP4,9
ENSG00000291166,ENSG00000291166,9
ENSG00000286793,ENSG00000286793,9
ENSG00000236816,ANKRD20A7P,9
ENSG00000238529,RNU6-599P,9
ENSG00000273900,ENSG00000273900,9
ENSG00000275144,SNX18P5,9
ENSG00000230635,CYP4F60P,9
ENSG00000229079,LOC100419693,9
ENSG00000213816,CNN2P4,9
ENSG00000276128,AL591441.1,9
ENSG00000293321,ENSG00000293321,9
ENSG00000306461,ENSG00000306461,9
ENSG00000277737,ENSG00000277737,9
ENSG00000291167,LOC102724904,9
ENSG00000286506,ENSG00000286506,9
ENSG00000302146,ENSG00000302146,9
ENSG00000287800,ENSG00000287800,9
ENSG00000286916,ENSG00000286916,9
ENSG00000277598,ENSG00000277598,9
ENSG00000307296,ENSG00000307296,9
ENSG00000276581,SPATA31A5,9
ENSG00000305616,ENSG00000305616,9
ENSG00000293090,ENSG00000293090,9
ENSG00000275628,LOC100506103,9
ENSG00000293072,FAM74A6,9
ENSG00000274516,FAM74A6,9
ENSG00000276422,LOC124906839,9
ENSG00000278485,ENSG00000278485,9
ENSG00000297576,ENSG00000297576,9
ENSG00000283541,LOC101930090,9
ENSG00000303106,ENSG00000303106,9
ENSG00000300863,ENSG00000300863,9
ENSG00000276040,SPATA31A7,9
ENSG00000304786,ENSG00000304786,9
ENSG00000277412,LOC124902165,9
ENSG00000276149,ENSG00000276149,9
ENSG00000293075,FAM74A4,9
ENSG00000274583,FAM74A4,9
ENSG00000275676,ENSG00000275676,9
ENSG00000293735,ENSG00000293735,9
ENSG00000293750,ENSG00000293750,9
ENSG00000283378,CNTNAP3C,9
ENSG00000276522,RN7SL462P,9
ENSG00000303694,ENSG00000303694,9
ENSG00000277109,ENSG00000277109,9
ENSG00000231248,FAM242D,9
ENSG00000238933,Y_RNA,9
ENSG00000204814,ENSG00000204814,9
ENSG00000231454,ENSG00000231454,9
ENSG00000304528,ENSG00000304528,9
ENSG00000273940,RN7SL722P,9
ENSG00000231527,FAM27C,9
ENSG00000235659,LOC102723678,9
ENSG00000238749,Y_RNA,9
ENSG00000229697,FAM242E,9
ENSG00000276845,ENSG00000276845,9
ENSG00000284471,ENSG00000284471,9
ENSG00000303419,ENSG00000303419,9
ENSG00000303438,ENSG00000303438,9
ENSG00000293628,ENSG00000293628,9
ENSG00000231995,RPL7AP76,9
ENSG00000204802,FAM88C,9
ENSG00000232827,LINC01189,9
ENSG00000236450,ENSG00000236450,9
ENSG00000252133,SNORA70,9
ENSG00000275230,RN7SL544P,9
ENSG00000233651,ENSG00000233651,9
ENSG00000226429,ENSG00000226429,9
ENSG00000298393,ENSG00000298393,9
ENSG00000227449,FGF7P6,9
ENSG00000224603,ENSG00000224603,9
ENSG00000298377,ENSG00000298377,9
ENSG00000204801,FGF7P7,9
ENSG00000226007,FAM88F,9
ENSG00000278213,CNTNAP3P5,9
ENSG00000234217,RBPJP7,9
ENSG00000298405,ENSG00000298405,9
ENSG00000236825,RAB28P2,9
ENSG00000234451,ENSG00000234451,9
ENSG00000296941,ENSG00000296941,9
ENSG00000241571,ATP5F1AP7,9
ENSG00000234276,SDR42E1P3,9
ENSG00000235256,FKBP4P7,9
ENSG00000298349,ENSG00000298349,9
ENSG00000288838,LOC124906869,9
ENSG00000238113,LINC01410,9
ENSG00000202474,RNA5SP283,9
ENSG00000229422,ENSG00000229422,9
ENSG00000184523,PTGER4P2,9
ENSG00000237451,CDK2AP2P2,9
ENSG00000234665,LERFS,9
ENSG00000238245,MYO5BP2,9
ENSG00000227582,ADGRF5P1,9
ENSG00000219693,FGF7P8,9
ENSG00000170161,FAM88B,9
ENSG00000273509,CNTNAP3P1,9
ENSG00000310023,ENSG00000310023,9
ENSG00000244081,ENSG00000244081,9
ENSG00000310065,ENSG00000310065,9
ENSG00000290573,ENSG00000290573,9
ENSG00000198312,BMS1P9,9
ENSG00000182021,ENSG00000182021,9
ENSG00000176115,AQP7P4,9
ENSG00000290549,ENSG00000290549,9
ENSG00000186466,AQP7P1,9
ENSG00000228522,ENSG00000228522,9
ENSG00000290559,LOC100996643,9
ENSG00000237238,BMS1P10,9
ENSG00000307463,ENSG00000307463,9
ENSG00000307490,ENSG00000307490,9
ENSG00000233555,RPL7AP46,9
ENSG00000234042,ENSG00000234042,9
ENSG00000268951,CDRT15P7,9
ENSG00000224267,ENSG00000224267,9
ENSG00000225360,ENSG00000225360,9
ENSG00000228656,MYO5BP3,9
ENSG00000225411,ENSG00000225411,9
ENSG00000226020,CDK2AP2P3,9
ENSG00000239684,PTGER4P3,9
ENSG00000207277,RNA5SP284,9
ENSG00000309428,ENSG00000309428,9
ENSG00000232815,DUX4L50,9
ENSG00000266017,MIR4477B,9
ENSG00000307942,FRG1JP,9
ENSG00000215548,FRG1JP,9
ENSG00000306078,ENSG00000306078,9
ENSG00000204790,LOC728877,9
ENSG00000296339,ENSG00000296339,9
ENSG00000291012,FLJ43315,9
ENSG00000288690,ENSG00000288690,9
ENSG00000288694,ENSG00000288694,9
ENSG00000275068,U6,9
ENSG00000302142,ENSG00000302142,9
ENSG00000285580,ENSG00000285580,9
ENSG00000290972,ENSG00000290972,9
ENSG00000172014,ANKRD20A4P,9
ENSG00000238551,RNU6-1193P,9
ENSG00000289725,ENSG00000289725,9
ENSG00000224185,SNX18P9,9
ENSG00000229156,ENSG00000229156,9
ENSG00000224106,CYP4F25P,9
ENSG00000304304,ENSG00000304304,9
ENSG00000224762,LOC100419691,9
ENSG00000235832,CNN2P3,9
ENSG00000235310,GXYLT1P6,9
ENSG00000304377,ENSG00000304377,9
ENSG00000277869,ENSG00000277869,9
ENSG00000181997,AQP7P2,9
ENSG00000290586,LOC101929583,9
ENSG00000176134,ENSG00000176134,9
ENSG00000225883,BMS1P11,9
ENSG00000309110,ENSG00000309110,9
ENSG00000235932,ENSG00000235932,9
ENSG00000156755,IGKV1OR-2,9
ENSG00000309796,ENSG00000309796,9
ENSG00000271225,BNIP3P4,9
ENSG00000197550,ENSG00000197550,9
ENSG00000309584,ENSG00000309584,9
ENSG00000223602,ENSG00000223602,9
ENSG00000206804,RNU6-1293P,9
ENSG00000293747,ENSG00000293747,9
ENSG00000290579,LOC105379443,9
ENSG00000287988,ENSG00000287988,9
ENSG00000293772,ENSG00000293772,9
ENSG00000224599,BMS1P12,9
ENSG00000293277,ENSG00000293277,9
ENSG00000267085,ENSG00000267085,9
ENSG00000236252,ENSG00000236252,9
ENSG00000204780,IGKV1OR9-1,9
ENSG00000204779,FOXD4L5,9
ENSG00000302601,ENSG00000302601,9
ENSG00000204778,ZNG1DP,9
ENSG00000287329,LOC105379444,9
ENSG00000298163,ENSG00000298163,9
ENSG00000299547,ENSG00000299547,9
ENSG00000276723,Y_RNA,9
ENSG00000297757,ENSG00000297757,9
ENSG00000280286,FRG1KP,9
ENSG00000295981,ENSG00000295981,9
ENSG00000147996,ZNG1E,9
ENSG00000290938,ENSG00000290938,9
ENSG00000184659,FOXD4L4,9
ENSG00000204776,IGKV1OR-3,9
ENSG00000237904,ENSG00000237904,9
ENSG00000235893,ENSG00000235893,9
ENSG00000295894,ENSG00000295894,9
ENSG00000231701,BMS1P13,9
ENSG00000279955,ENSG00000279955,9
ENSG00000279688,AQP7P3,9
ENSG00000295954,ENSG00000295954,9
ENSG00000274893,ENSG00000274893,9
ENSG00000273668,ENSG00000273668,9
ENSG00000293304,ENSG00000293304,9
ENSG00000275026,GXYLT1P4,9
ENSG00000278068,ENSG00000278068,9
ENSG00000278720,LOC100132599,9
ENSG00000290970,LOC105379252,9
ENSG00000286945,ENSG00000286945,9
ENSG00000274628,CYP4F59P,9
ENSG00000229146,SNX18P4,9
ENSG00000276203,ANKRD20A3P,9
ENSG00000276257,ENSG00000276257,9
ENSG00000290971,LOC642929,9
ENSG00000275030,RNU6-538P,9
ENSG00000284611,ENSG00000284611,9
ENSG00000284658,ENSG00000284658,9
ENSG00000309744,ENSG00000309744,9
ENSG00000294550,ENSG00000294550,9
ENSG00000233765,CDRT15P12,9
ENSG00000294531,ENSG00000294531,9
ENSG00000294571,ENSG00000294571,9
ENSG00000308601,ENSG00000308601,9
ENSG00000274181,RBPJP2,9
ENSG00000308618,ENSG00000308618,9
ENSG00000276894,RAB28P4,9
ENSG00000304236,ENSG00000304236,9
ENSG00000300185,ENSG00000300185,9
ENSG00000277297,ATP5F1AP10,9
ENSG00000273849,SDR42E1P4,9
ENSG00000276457,FKBP4P8,9
ENSG00000303678,ENSG00000303678,9
ENSG00000308540,ENSG00000308540,9
ENSG00000274349,ZNF658,9
ENSG00000277490,ENSG00000277490,9
ENSG00000277350,ENSG00000277350,9
ENSG00000276039,ENSG00000276039,9
ENSG00000303974,FAM74A3,9
ENSG00000274355,FAM74A3,9
ENSG00000274820,ENSG00000274820,9
ENSG00000275969,SPATA31A3,9
ENSG00000304582,ENSG00000304582,9
ENSG00000306036,ENSG00000306036,9
ENSG00000303182,ENSG00000303182,9
ENSG00000276386,CNTNAP3P2,9
ENSG00000303217,ENSG00000303217,9
ENSG00000274852,RN7SL422P,9
ENSG00000303203,ENSG00000303203,9
ENSG00000277575,ENSG00000277575,9
ENSG00000273999,RBM17P2,9
ENSG00000276204,ENSG00000276204,9
ENSG00000308124,ENSG00000308124,9
ENSG00000305999,ENSG00000305999,9
ENSG00000305973,ENSG00000305973,9
ENSG00000276898,ENSG00000276898,9
ENSG00000303639,ENSG00000303639,9
ENSG00000299229,ENSG00000299229,9
ENSG00000274026,FAM27E3,9
ENSG00000303281,ENSG00000303281,9
ENSG00000275904,Y_RNA,9
ENSG00000303251,ENSG00000303251,9
ENSG00000303297,ENSG00000303297,9
ENSG00000278763,FAM27B,9
ENSG00000275493,ENSG00000275493,9
ENSG00000274098,RN7SL787P,9
ENSG00000278010,SNORA70,9
ENSG00000277618,ENSG00000277618,9
ENSG00000295374,ENSG00000295374,9
ENSG00000260691,ANKRD20A1,9
ENSG00000306566,ENSG00000306566,9
ENSG00000278551,RNU6-368P,9
ENSG00000226904,ENSG00000226904,9
ENSG00000196873,ZNG1C,9
ENSG00000279706,ENSG00000279706,9
ENSG00000300460,ENSG00000300460,9
ENSG00000187559,FOXD4L3,9
ENSG00000234394,LINC03025,9
ENSG00000225337,ENSG00000225337,9
ENSG00000154330,PGM5,9
ENSG00000224958,PGM5-AS1,9
ENSG00000233178,LOC105376070,9
ENSG00000229019,ENSG00000229019,9
ENSG00000299368,ENSG00000299368,9
ENSG00000234506,LINC01506,9
ENSG00000181778,TMEM252,9
ENSG00000226337,TMEM252-DT,9
ENSG00000299330,ENSG00000299330,9
ENSG00000299424,ENSG00000299424,9
ENSG00000299441,ENSG00000299441,9
ENSG00000224025,LOC347097,9
ENSG00000300573,ENSG00000300573,9
ENSG00000107242,PIP5K1B,9
ENSG00000187866,PABIR1,9
ENSG00000236998,ENSG00000236998,9
ENSG00000236733,ENSG00000236733,9
ENSG00000207000,RNU6-820P,9
ENSG00000288771,ENSG00000288771,9
ENSG00000165059,PRKACG,9
ENSG00000285130,ENSG00000285130,9
ENSG00000165060,FXN,9
ENSG00000270236,ENSG00000270236,9
ENSG00000119139,TJP2,9
ENSG00000302570,ENSG00000302570,9
ENSG00000278910,BANCR,9
ENSG00000135063,ENTREP1,9
ENSG00000308610,ENSG00000308610,9
ENSG00000107282,APBA1,9
ENSG00000243888,ENSG00000243888,9
ENSG00000229312,LOC124902178,9
ENSG00000298921,ENSG00000298921,9
ENSG00000261447,ENSG00000261447,9
ENSG00000188647,PTAR1,9
ENSG00000302600,ENSG00000302600,9
ENSG00000225626,CFAP95-DT,9
ENSG00000204711,CFAP95,9
ENSG00000241174,RN7SL570P,9
ENSG00000294102,ENSG00000294102,9
ENSG00000204706,MAMDC2-AS1,9
ENSG00000165072,MAMDC2,9
ENSG00000222465,RNU2-5P,9
ENSG00000236801,RPL24P8,9
ENSG00000198887,SMC5,9
ENSG00000274421,ENSG00000274421,9
ENSG00000239180,Y_RNA,9
ENSG00000119138,KLF9,9
ENSG00000308298,ENSG00000308298,9
ENSG00000308345,ENSG00000308345,9
ENSG00000289159,ENSG00000289159,9
ENSG00000083067,TRPM3,9
ENSG00000272232,RN7SL726P,9
ENSG00000232086,ENSG00000232086,9
ENSG00000223966,ENSG00000223966,9
ENSG00000303682,ENSG00000303682,9
ENSG00000207935,MIR204,9
ENSG00000224437,PIGUP1,9
ENSG00000301542,ENSG00000301542,9
ENSG00000289163,ENSG00000289163,9
ENSG00000229814,RPL35AP21,9
ENSG00000135048,CEMIP2,9
ENSG00000271166,LOC100420790,9
ENSG00000107362,ABHD17B,9
ENSG00000200922,Y_RNA,9
ENSG00000155621,C9orf85,9
ENSG00000236060,HSPB1P1,9
ENSG00000286823,ENSG00000286823,9
ENSG00000204669,C9orf57,9
ENSG00000224820,BTF3P4,9
ENSG00000119125,GDA,9
ENSG00000235523,ENSG00000235523,9
ENSG00000233933,ENSG00000233933,9
ENSG00000252428,RNA5SP285,9
ENSG00000295856,ENSG00000295856,9
ENSG00000225434,LINC01504,9
ENSG00000302046,ENSG00000302046,9
ENSG00000107372,ZFAND5,9
ENSG00000288865,ENSG00000288865,9
ENSG00000301798,ENSG00000301798,9
ENSG00000230003,ENSG00000230003,9
ENSG00000225947,ENSG00000225947,9
ENSG00000289993,LOC101927234,9
ENSG00000165091,TMC1,9
ENSG00000298373,ENSG00000298373,9
ENSG00000236862,RPS20P24,9
ENSG00000229753,RPS27AP15,9
ENSG00000236849,LINC01474,9
ENSG00000297622,ENSG00000297622,9
ENSG00000165092,ALDH1A1,9
ENSG00000228024,CYP1D1P,9
ENSG00000293607,ENSG00000293607,9
ENSG00000293877,ENSG00000293877,9
ENSG00000135046,ANXA1,9
ENSG00000293857,ENSG00000293857,9
ENSG00000293608,ENSG00000293608,9
ENSG00000293896,ENSG00000293896,9
ENSG00000293609,ENSG00000293609,9
ENSG00000232590,ENSG00000232590,9
ENSG00000221844,DPP3P2,9
ENSG00000286840,ENSG00000286840,9
ENSG00000299511,ENSG00000299511,9
ENSG00000293610,ENSG00000293610,9
ENSG00000236701,LOC100422376,9
ENSG00000305891,ENSG00000305891,9
ENSG00000212454,RNA5SP286,9
ENSG00000223368,LOC100420008,9
ENSG00000303235,ENSG00000303235,9
ENSG00000303250,ENSG00000303250,9
ENSG00000224825,RORB-AS1,9
ENSG00000227809,LOC101927358,9
ENSG00000198963,RORB,9
ENSG00000286944,ENSG00000286944,9
ENSG00000119121,TRPM6,9
ENSG00000202217,RN7SKP47,9
ENSG00000270954,RPSAP75,9
ENSG00000252758,RNU6-445P,9
ENSG00000308887,ENSG00000308887,9
ENSG00000224297,LOC100133316,9
ENSG00000135045,C9orf40,9
ENSG00000203321,CARNMT1-AS1,9
ENSG00000156017,CARNMT1,9
ENSG00000229587,ENSG00000229587,9
ENSG00000278040,ENSG00000278040,9
ENSG00000106733,NMRK1,9
ENSG00000134996,OSTF1,9
ENSG00000308426,ENSG00000308426,9
ENSG00000308405,ENSG00000308405,9
ENSG00000200041,Y_RNA,9
ENSG00000212316,RNU6-1228P,9
ENSG00000302339,ENSG00000302339,9
ENSG00000301354,ENSG00000301354,9
ENSG00000235707,CDCA7P2,9
ENSG00000236376,ENSG00000236376,9
ENSG00000234644,OTX2P1,9
ENSG00000298912,ENSG00000298912,9
ENSG00000099139,PCSK5,9
ENSG00000231137,RBM22P5,9
ENSG00000301855,ENSG00000301855,9
ENSG00000135002,RFK,9
ENSG00000310253,ENSG00000310253,9
ENSG00000310226,ENSG00000310226,9
ENSG00000234618,RPSAP9,9
ENSG00000187210,GCNT1,9
ENSG00000233814,H3P32,9
ENSG00000299432,ENSG00000299432,9
ENSG00000219149,PPIAP87,9
ENSG00000294255,ENSG00000294255,9
ENSG00000106772,PRUNE2,9
ENSG00000225937,PCA3,9
ENSG00000274326,ENSG00000274326,9
ENSG00000277320,ENSG00000277320,9
ENSG00000286332,ENSG00000286332,9
ENSG00000230335,DNAJB5P1,9
ENSG00000236604,LYPLA2P3,9
ENSG00000229857,ENSG00000229857,9
ENSG00000310255,ENSG00000310255,9
ENSG00000204612,FOXB2,9
ENSG00000297474,ENSG00000297474,9
ENSG00000232851,ATP5MFP3,9
ENSG00000233526,RFC5P1,9
ENSG00000232998,VPS13A-AS1,9
ENSG00000197969,VPS13A,9
ENSG00000156049,GNA14,9
ENSG00000295843,ENSG00000295843,9
ENSG00000231373,GNA14-AS1,9
ENSG00000228248,NUTF2P3,9
ENSG00000201711,RNU6-1303P,9
ENSG00000156052,GNAQ,9
ENSG00000307395,ENSG00000307395,9
ENSG00000307379,ENSG00000307379,9
ENSG00000307361,ENSG00000307361,9
ENSG00000295528,ENSG00000295528,9
ENSG00000233457,ENSG00000233457,9
ENSG00000222452,RN7SKP59,9
ENSG00000233947,ASS1P3,9
ENSG00000228781,RPL21P84,9
ENSG00000234819,ENSG00000234819,9
ENSG00000289440,ENSG00000289440,9
ENSG00000148019,CEP78,9
ENSG00000135069,PSAT1,9
ENSG00000308288,ENSG00000308288,9
ENSG00000308267,ENSG00000308267,9
ENSG00000270627,ENSG00000270627,9
ENSG00000299197,ENSG00000299197,9
ENSG00000237257,MTND2P8,9
ENSG00000299220,ENSG00000299220,9
ENSG00000305775,ENSG00000305775,9
ENSG00000306742,ENSG00000306742,9
ENSG00000298572,ENSG00000298572,9
ENSG00000226234,KRT18P24,9
ENSG00000260995,LOC101927450,9
ENSG00000294269,ENSG00000294269,9
ENSG00000301920,ENSG00000301920,9
ENSG00000186940,CHCHD2P9,9
ENSG00000233086,LNCARSR,9
ENSG00000106829,TLE4,9
ENSG00000297431,ENSG00000297431,9
ENSG00000306910,ENSG00000306910,9
ENSG00000305253,ENSG00000305253,9
ENSG00000304908,ENSG00000304908,9
ENSG00000270691,ENSG00000270691,9
ENSG00000238002,NPAP1P6,9
ENSG00000232494,ENSG00000232494,9
ENSG00000260564,ENSG00000260564,9
ENSG00000279715,ENSG00000279715,9
ENSG00000230945,LINC01507,9
ENSG00000307648,ENSG00000307648,9
ENSG00000295651,ENSG00000295651,9
ENSG00000236521,NPAP1P4,9
